concept,count,values
datasetVersion.files.dataFile.md5,21,"['020a3b2423c623d0fc19fed2b924d3dc', '0f6233fedeebfde345283e79c181efa9', '1674dd80c3515965e014815ca90917a4', '1a30ba90ae6c23aaaeefae1a3eb59f37', '2155ba26192ca9b6626cb2f5d5da468d', '2605e4f3423cb7bb50fbbbe2900cffa5', '29369061fcf70ec6809e947008d8737e', '29df6679d988cada5be5fc045290fee3', '29ed7e7395fa90bd6bdec5a70f46fbf5', '2c304d2068224b0e3b4d57f70a2a8b9a', '30020fb6479c65c38218669649172cbe', '324e78aa09ff8b2178f86f1fd06950fe', '33fe797513daa899bcc6ab3cca6c0b9c', '399442b3f72236477c0e546537f85083', '447d591f75e7a445d15eaa62f07214fb', '4833f44ded64231ed5a1c07c580f70af', '4935d9af40a50540d97ed05ee36e00a4', '4b84984cc16028c1ec53eb5f9c42cdd8', '50836b5807a56e44f4760cda392ec731', '519c16543bbb70120aa1fd04061710e1', '5540373bc6609f7c7315720277c8135d', '55ca18826d5afcbe0abe1ba00e475b59', '5f118396a47a0b1e4ea485c696093abb', '65a90cc5fc7fc16818dcadfe2efa0e2e', '67404954d52ea6bf4aad8b3adb9a3206', '683e135aa76661541bb09a5c9f24e783', '6ad581489d6189c17ce1eafddbb7825d', '6eb0d5211d453476b8849ede6716c1c6', '7aed67848030c4b499dad97f798a2b4d', '7b041ca79e9acb8c8d82972f1c847422', '80c183a83622aaf1a9b6bd1ae287dfae', '8340213a4155b2cb45b2b5854cda01bc', '84c2da3187800ebbc2474d1fe98fd309', '8a06d6a93d4acf09e9cfda4aac5ffc2f', '9138dc59e463bf35a9ddf84ac7bb89f9', '9de26111e599f703abfe631d207af543', '9defb50168ca8063af292a2c07711643', 'a01993075b0207fef141c66643898096', 'a10a1f11ba3634a280d8ff3cbf55b222', 'a2dc9b5444358e8014f648624e752de8', 'a5a52d10fa5c76c9c93fa09bb28e2edb', 'ae474592acf670f27427a621f184c9b9', 'ae9b0167134458acd39d205ced248f8d', 'b5366db2cfa87b4b1810a515c42ed0c0', 'b9f42dd6fdd907c371eb79857ccb0bfc', 'c2f0ef1eec50690d5a26cef97e9db6ae', 'c5374c32279385fa5fb61ce3bfd267d2', 'cb4e3c94ede76ca44b277f9fed89bae9', 'cbef9f96282c9f17273089bb7aaf5cd9', 'd1b16d64ae5eed27b09e2a2a38d71d50', 'd393e45459b6e6f80de0f8aa675f3b3d', 'd6e0f656fb54db8aa07069454c255cdb', 'd7419bf79a968693495246e2891fd1f1', 'd9dc2dc93e6754aefa619b5f3d1c9911', 'e1e45ebfba0db253dbe3d25ad85b57e2', 'f87fb78fa12ee31b1c8260c14cc69b6e']"
datasetVersion.metadataBlocks.citation.fields.value.producerURL.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.seriesName.value,3,['Household- and Community-level Surveys']
datasetVersion.metadataBlocks.geospatial.fields.value.country.value,3,['Ghana']
datasetVersion.files.dataFile.originalFileSize,12,"[16679, 18692, 19794, 67146, 351098, 384102, 433956, 1787455, 1973451, 2194193, 2571604, 2596336, 17932334, 62269755, 83237873]"
datasetVersion.metadataBlocks.citation.fields.value.distributorLogoURL.multiple,3,[False]
datasetVersion.files.dataFile.storageIdentifier,21,"['s3://dvn-cloud:171cb085919-dbb6f7942ca4', 's3://dvn-cloud:172865a3caa-9cbcb791d02d', 's3://dvn-cloud:175f0d38ecf-78fbf6a995b9', 's3://dvn-cloud:175f0d3a089-a58aa85067c4', 's3://dvn-cloud:175f0d3a30a-50cc4ea3344f', 's3://dvn-cloud:175f0d3a598-d74e7e774697', 's3://dvn-cloud:175f0d3a9dc-e5af23193b19', 's3://dvn-cloud:175f0d3ae5a-3fbc0addbcbc', 's3://dvn-cloud:17a4d062a5d-f52a60290b89', 's3://dvn-cloud:1800ac18ce0-70b630261b4d', 's3://dvn-cloud:1800ac198b9-eb75d1117409', 's3://dvn-cloud:1800ac1a5a7-79d9df1ca228', 's3://dvn-cloud:1800ac1b29e-e6fb2328bca9', 's3://dvn-cloud:181a7270b65-918b0f7c15c6', 's3://dvn-cloud:181a7270dbe-94ca3bd4d318', 's3://dvn-cloud:181a7271026-f6b216084493', 's3://dvn-cloud:181a72715ce-f44686a2282b', 's3://dvn-cloud:181a727181c-68da63141766', 's3://dvn-cloud:181a7271ab4-7d5060eba68e', 's3://dvn-cloud:181a7271e9c-e62ff0401e59', 's3://dvn-cloud:181a727222b-39e7ba0c9aee', 's3://dvn-cloud:181a7272544-ef311151a81b', 's3://dvn-cloud:181a72728b2-463402f7ecd1', 's3://dvn-cloud:181a7272c76-7dc11cfb8d85', 's3://dvn-cloud:181a7465f80-2df337661809', 's3://dvn-cloud:181a74661a9-795292fbe971', 's3://dvn-cloud:181a7466383-c277d74409e5', 's3://dvn-cloud:181a746658c-c6f6bf4001ac', 's3://dvn-cloud:181a746674b-d6858ce78943', 's3://dvn-cloud:181a74668fe-c7a79f5a02e3', 's3://dvn-cloud:181a7466ef8-5faad13bde33', 's3://dvn-cloud:181a7467209-ee225ec906ec', 's3://dvn-cloud:181a74673fa-2d79c639a067', 's3://dvn-cloud:181a74681e8-dbbee0956b40', 's3://dvn-cloud:181a746887c-42e94498bf41', 's3://dvn-cloud:181a7468ac2-d1f36534fb8e', 's3://dvn-cloud:181a7468cca-1e9cfa7fb8e2', 's3://dvn-cloud:181a7469040-7d582dcae6a4', 's3://dvn-cloud:181a74692ac-03f71173bbef', 's3://dvn-cloud:181a7469492-80d4a03f3ec7', 's3://dvn-cloud:181a74696a8-f8f8013473af', 's3://dvn-cloud:181a7469ed4-19ff9131c807', 's3://dvn-cloud:181a746a21f-e38f4ae71385', 's3://dvn-cloud:181a746a401-7e466a36dc04', 's3://dvn-cloud:181b9f5d687-da9606057ba9', 's3://dvn-cloud:181b9f749b2-eafecc420529', 's3://dvn-cloud:181b9f83b0c-a7f41d2c9ad3', 's3://dvn-cloud:181b9fc2622-d1ed89ef13f5', 's3://dvn-cloud:181b9fea2c1-02aeb93a99e1', 's3://dvn-cloud:181ba00b2b4-79f6762df912', 's3://dvn-cloud:181ba028c48-912e11a805a5', 's3://dvn-cloud:181ba063c86-e87dc09c060e', 's3://dvn-cloud:181ba0b20db-8e7bdb181a34', 's3://dvn-cloud:181ba0e10e0-14bcc2688fc2', 's3://dvn-cloud:181ba108660-4284a0b1f3b4', 's3://dvn-cloud:181ba14e1d8-65a48fc1f1bc', 's3://dvn-cloud:181ba169eed-7e0a3afb7e1a', 's3://dvn-cloud:181ba1889d3-50e1969b64fe', 's3://dvn-cloud:181ba1fa254-e204bc1122c0', 's3://dvn-cloud:181ba2340dd-a9c6169234e1', 's3://dvn-cloud:181ba24e4f8-017cc315915b', 's3://dvn-cloud:181ba26c2d1-5f8d2bb2cf57']"
datasetVersion.metadataBlocks.geospatial.fields.multiple,3,[True]
datasetVersion.metadataBlocks.citation.fields.value.distributorName.multiple,3,[False]
storageIdentifier,21,"['s3://10.7910/DVN/3D5LIQ', 's3://10.7910/DVN/BOI0MD', 's3://10.7910/DVN/GDUOVS', 's3://10.7910/DVN/JLXBEA', 's3://10.7910/DVN/OMJWNB', 's3://10.7910/DVN/XPT7L0', 's3://10.7910/DVN/ZKGPQO']"
datasetVersion.metadataBlocks.citation.fields.value.publicationURL.value,3,['https://doi.org/10.2499/p15738coll2.134446']
datasetVersion.metadataBlocks.citation.fields.value.distributorName.typeClass,3,['primitive']
datasetVersion.createTime,21,"['2020-04-30T12:28:11Z', '2020-06-05T21:19:28Z', '2020-11-22T16:40:22Z', '2021-06-27T10:31:32Z', '2022-04-07T17:34:22Z', '2022-06-27T21:53:06Z', '2022-07-01T13:55:16Z']"
datasetVersion.files.dataFile.tabularTags,3,"['Panel', 'Survey']"
datasetVersion.metadataBlocks.socialscience.name,3,['socialscience']
datasetVersion.metadataBlocks.citation.fields.value.contributorName.typeClass,3,['primitive']
datasetVersion.files.dataFile.checksum.type,21,['MD5']
datasetVersion.metadataBlocks.citation.fields.value.contributorType.typeClass,3,['controlledVocabulary']
datasetVersion.metadataBlocks.socialscience.fields.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.authorIdentifier.typeClass,6,['primitive']
datasetVersion.citation,21,"['Aldrich, Daniel; Balcioglu, Zeynep; Fraser, Timothy; Lee, Juheon; Marion, Summer; Page-Tan, Courtney, 2020, ""COVID-19 Community Assessment Survey"", https://doi.org/10.7910/DVN/JLXBEA, Harvard Dataverse, V1', 'Bagheri Nezhad, Sina; Mozayani, Nasser; Abdi, Elham; Rostami, Setareh, 2022, ""Smoking Data of hospitalized Covid-19 patiants"", https://doi.org/10.7910/DVN/XPT7L0, Harvard Dataverse, V1, UNF:6:Btd7exaEgPzei7Qy06SPOw== [fileUNF]', 'Briggs, Hannah E.; Ngo, Thoai D., 2020, ""The health, economic, and social effect of COVID-19 and its response on gender and sex: A literature review"", https://doi.org/10.7910/DVN/BOI0MD, Harvard Dataverse, V1', 'David Konisky; Sanya Carley; Michelle Graff; Trevor Memmott, 2022, ""Energy Insecurity in the Time of COVID-19"", https://doi.org/10.7910/DVN/3D5LIQ, Harvard Dataverse, V1, UNF:6:wQPlwXR/dI1qzjBahJiPYA== [fileUNF]', 'International Food Policy Research Institute (IFPRI), 2022, ""COVID-19 Impact on Rural Men and Women in Ghana, Round 6"", https://doi.org/10.7910/DVN/ZKGPQO, Harvard Dataverse, V1, UNF:6:Aag58ZnTc2o3KMvFZBnEng== [fileUNF]', 'Lachman, Henry, 2022, ""Interview Transcripts"", https://doi.org/10.7910/DVN/GDUOVS, Harvard Dataverse, V1', 'Memmott, Trevor; Konisky, David; Carley, Sanya; Graff, Michelle, 2020, ""Replication Data for: Sociodemographic disparities in energy insecurity among low-income households before and during the COVID-19 pandemic"", https://doi.org/10.7910/DVN/OMJWNB, Harvard Dataverse, V1, UNF:6:FCTI7sdAqjdXpYwDGaBdvQ== [fileUNF]']"
datasetVersion.metadataBlocks.socialscience.fields.typeName,3,"['collectionMode', 'researchInstrument', 'samplingProcedure', 'timeMethod', 'unitOfAnalysis', 'universe']"
datasetVersion.metadataBlocks.socialscience.fields.multiple,3,"[False, True]"
datasetVersion.metadataBlocks.citation.fields.value.topicClassValue.typeClass,6,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.datasetContactEmail.typeName,21,['datasetContactEmail']
datasetVersion.metadataBlocks.citation.fields.value.softwareName.multiple,3,[False]
datasetVersion.metadataBlocks.citation.fields.value.keywordVocabulary.typeName,3,['keywordVocabulary']
datasetVersion.metadataBlocks.citation.fields.value.keywordVocabulary.value,3,['AGROVOC']
datasetVersion.metadataBlocks.citation.fields.value.authorAffiliation.value,15,"['Columbia University, Mailman School of Public Health', 'Indiana University', 'Iran University of Science and Technology', 'Lafayette College', 'Northeastern University', 'Population Council', 'Vrije Universiteit Amsterdam', 'Wesleyan University']"
datasetVersion.metadataBlocks.citation.fields.value.dsDescriptionDate.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.producerLogoURL.typeName,3,['producerLogoURL']
datasetVersion.metadataBlocks.citation.fields.value.producerLogoURL.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.seriesName.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.publicationCitation.typeClass,3,['primitive']
datasetVersion.files.dataFile.pidURL,21,"['', 'https://doi.org/10.7910/DVN/BOI0MD/WHNS1T', 'https://doi.org/10.7910/DVN/JLXBEA/PIGMGQ']"
datasetVersion.distributionDate,3,['2022']
datasetVersion.metadataBlocks.citation.fields.value.softwareName.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.publicationCitation.typeName,3,['publicationCitation']
datasetVersion.files.dataFile.persistentId,21,"['', 'doi:10.7910/DVN/BOI0MD/WHNS1T', 'doi:10.7910/DVN/JLXBEA/PIGMGQ']"
datasetVersion.metadataBlocks.citation.fields.value.topicClassVocabURI.typeName,3,['topicClassVocabURI']
datasetVersion.metadataBlocks.citation.fields.value.timePeriodCoveredStart.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.datasetContactAffiliation.value,18,"['Columbia University, Mailman School of Public Health', 'Indiana University', 'International Food Policy Research Institute (IFPRI)', 'Iran University of Science and Technology', 'Northeastern University', 'Vrije Universiteit Amsterdam']"
datasetVersion.metadataBlocks.citation.fields.value.producerLogoURL.value,3,['https://www.ifpri.org/sites/all/themes/custom/serenity/logo.png']
datasetVersion.metadataBlocks.citation.fields.value.producerName.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.grantNumberAgency.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.authorName.multiple,21,[False]
datasetVersion.metadataBlocks.citation.fields.value.datasetContactAffiliation.typeName,18,['datasetContactAffiliation']
datasetVersion.disclaimer,3,"['<p>IFPRI adheres to the principle of unrestricted public access to its own final research outputs and will make such outputs freely available. The Institute encourages the use of the <b>COVID-19 Impact on Rural Men and Women in Ghana, Round 6</b> dataset; for detailed information on its use, please refer to <a href=""https://www.ifpri.org/intellectual-property-policy"">IFPRI’s Intellectual Property Policy</a>. The data files in this dataset are unit record or ‘raw’ data files. Information that would allow survey respondents to be identified has been deleted from the files, but all other information remains. IFPRI’s decision not to alter the contents of the data files means that the user of these files will need to take care in handling missing observations, outliers, and violations of logical consistency. </p><p>The data are provided ‘as is’ and in no event shall IFPRI be liable for any damages resulting from the use of the data. While great effort was taken to obtain high-quality data, the accuracy or reliability of the data is not guaranteed or warranted in any way.</p>']"
datasetVersion.storageIdentifier,21,"['s3://10.7910/DVN/3D5LIQ', 's3://10.7910/DVN/BOI0MD', 's3://10.7910/DVN/GDUOVS', 's3://10.7910/DVN/JLXBEA', 's3://10.7910/DVN/OMJWNB', 's3://10.7910/DVN/XPT7L0', 's3://10.7910/DVN/ZKGPQO']"
datasetVersion.files.dataFile.filesize,21,"[1122, 1141, 2337, 3348, 8814, 11366, 20059, 22099, 23941, 36185, 38097, 38994, 40528, 40799, 41649, 41897, 45012, 45376, 46527, 47241, 47940, 51465, 53101, 53352, 54789, 55594, 59991, 62814, 64318, 69167, 70586, 72608, 74222, 92454, 94695, 95662, 143623, 145644, 147525, 148342, 239541, 249260, 307483, 384390, 405045, 492690, 662539, 1191071, 1399191, 1418083, 1550440, 1820459, 5649976, 8424501, 14962313, 241232879]"
datasetVersion.metadataBlocks.citation.fields.value.contributorType.typeName,3,['contributorType']
datasetVersion.metadataBlocks.citation.fields.value.softwareName.typeName,3,['softwareName']
datasetVersion.metadataBlocks.geospatial.name,3,['geospatial']
datasetVersion.metadataBlocks.citation.fields.typeName,21,"['author', 'contributor', 'datasetContact', 'dateOfDeposit', 'depositor', 'distributionDate', 'distributor', 'dsDescription', 'grantNumber', 'keyword', 'kindOfData', 'language', 'producer', 'productionDate', 'productionPlace', 'publication', 'relatedDatasets', 'relatedMaterial', 'series', 'software', 'subject', 'timePeriodCovered', 'title', 'topicClassification']"
datasetVersion.metadataBlocks.citation.fields.value.distributorURL.typeName,3,['distributorURL']
datasetVersion.metadataBlocks.citation.fields.value.producerURL.value,3,['https://www.ifpri.org']
datasetVersion.files.categories,3,"['Codebook', 'Data', 'Documentation', 'Questionnaire']"
datasetVersion.UNF,12,"['UNF:6:Aag58ZnTc2o3KMvFZBnEng==', 'UNF:6:Btd7exaEgPzei7Qy06SPOw==', 'UNF:6:FCTI7sdAqjdXpYwDGaBdvQ==', 'UNF:6:wQPlwXR/dI1qzjBahJiPYA==']"
